file_name,chunk_number,word_count,chunk_text
ls6.utf8,4,185,ఆత్మ గౌరవం పాత గొప్పతనం అంటే డబ్బులేని వాడికి పనికి రాదు అని పరోక్షంగా రఘురామ్ను బానిసలా బతకమని సూచించాడు ఆ మాటలు రఘురామ్ను పూర్తిగా కూల్చివేశాయి అప్పారావు నిజంగా తనను తన కుటుంబాన్ని మట్టిలోకి తొక్కాలనుకుంటున్నాడని అర్థమైంది ఆ రోజు రఘురామ్ పగిలిన ఆత్మగౌరవంతో పగతో ఇంటికి తిరిగి వచ్చాడు అతను కేవలం డబ్బు కోసమే కాదని తన కుటుంబాన్ని పిల్లల భవిష్యత్తును రక్షించుకోవడానికి పోరాడాలని నిర్ణయించుకున్నాడు అధ్యాయం ఆఖరి పోరాటం రఘురామ్ తన యజమాని గోవిందరెడ్డిని కలిసి ఒక చిన్నపాటి సబ్కాంట్రాక్ట్ పని ఇవ్వమని అడిగాడు తన నిజాయితీ కష్టాన్ని చూసిన గోవిందరెడ్డి చిన్న రోడ్డు మరమ్మత్తుల కాంట్రాక్ట్ ఇచ్చాడు కానీ దానికి పెట్టాల్సిన పెట్టుబడి రఘురామ్ దగ్గర లేదు అతను తన స్నేహితుడు పాత స్కూల్ టీచర్ అయిన ధర్మారావు దగ్గరకు వెళ్ళాడు జరిగింది అప్పారావు అవమానం తన పోరాటం గురించి వివరించాడు ధర్మారావు నాకు డబ్బు ముఖ్యం కాదు నా కుటుంబాన్ని నా బిడ్డలను కాపాడుకోవాలి ఆ మట్టిలో పోయిన నా ఆత్మగౌరవాన్ని తిరిగి సంపాదించుకోవాలి ఈ కాంట్రాక్ట్ గెలిస్తే నా జీవితం మారుతుంది అని కన్నీళ్లు పెట్టుకున్నాడు ధర్మారావు రఘురామ్ నిజాయితీని అతనిలోని ఆవేశాన్ని చూసి చలించిపోయాడు రఘురామ్ డబ్బు కంటే నిజాయితీ గొప్పది నీ నిజాయితీకి నీ ఆత్మగౌరవానికి నేను మద్దతు ఇస్తాను అని తన పొదుపులో కొంత భాగాన్ని ఇచ్చి సహాయం చేశాడు అధ్యాయం కూలి గెలుపు రఘురామ్ ఆ కాంట్రాక్ట్ను అత్యంత కష్టపడి పగలు రాత్రి తేడా లేకుండా పని చేశాడు తన పాత నమ్మకం నిబద్ధతతో కూలీలను గౌరవించి వారి నుంచి మంచి పనిని రాబట్టాడు సరిగ్గా సమయానికి అత్యుత్తమ నాణ్యతతో పని పూర్తి చేసి గోవిందరెడ్డి మెప్పు పొందాడు
ls6.utf8,5,194,ఆ కాంట్రాక్ట్లో వచ్చిన లాభం రఘురామ్ అప్పులు తీర్చడానికి పిల్లలను మళ్లీ బడిలో చేర్చడానికి సరిపోయింది అతని ఆర్థిక పరిస్థితి మెరుగుపడటంతో పాటు ఆ పట్టణంలో గౌరవం కూడా పెరిగింది రఘురామ్ మళ్లీ నిలబడ్డాడు ఇదంతా చూసిన జానకి తన భర్తను అపార్థం చేసుకున్నందుకు పశ్చాత్తాపపడింది రఘురామ్ నిశ్శబ్దంగా తన నైతిక శక్తితో దారిద్రాన్ని అవమానాన్ని ఎదుర్కొన్న విధానాన్ని చూసి ఆమె కళ్లలో మళ్లీ గౌరవం ప్రేమ వెలిగింది అధ్యాయం గౌరవం తిరిగి రాక ఒక రోజు రఘురామ్ తన పిల్లలను కొత్త యూనిఫామ్ వేసి బడికి తీసుకెళ్తున్నప్పుడు అప్పారావు ఎదురయ్యాడు అప్పారావు నవ్వుతూ ఏంటి రఘురామ్ గారూ కాంట్రాక్టర్ అయ్యారా బాగా డబ్బు సంపాదించండి అప్పులు తీర్చండి అని చిన్నగా చులకన చేశాడు రఘురామ్ నవ్వలేదు కానీ మొట్టమొదటిసారిగా తల దించుకోలేదు అతను గర్వంగా నిలబడి అప్పారావుతో ఇలా అన్నాడు అప్పారావు గారూ నా పాత గొప్పతనం పోయినప్పుడు మీరు నా ఆత్మ గౌరవాన్ని మట్టిపాలు చేశారు నా అప్పు తీర్చడానికి డబ్బు వచ్చింది కానీ నా గౌరవాన్ని మీరు అమ్ముకోలేరు నాకు అప్పు ఇచ్చినందుకు ధన్యవాదాలు ఇకపై నేను కూలిని కావచ్చు కానీ తల దించుకుని జీవించే మన్ను తిన్న మనిషిని కాదు నేను మట్టిలోంచి వచ్చిన మనిషిని రఘురామ్ మాటల్లోని ఆత్మవిశ్వాసం నిబద్ధత అప్పారావును భయపెట్టాయి ఆ రోజు రఘురామ్ తన పిల్లల ముందు సమాజం ముందు కోల్పోయిన ఆత్మగౌరవాన్ని తిరిగి సంపాదించుకున్నాడు అధ్యాయం మట్టిలోంచి కొత్త విత్తనం రఘురామ్ చిన్న కాంట్రాక్టులను విజయవంతంగా పూర్తి చేస్తూ మెల్లమెల్లగా తన వ్యాపారాన్ని విస్తరించాడు అతని నిజాయితీ పనితనం అతనికి పెద్ద కాంట్రాక్టులను తెచ్చిపెట్టాయి అతను దారిద్రంలో ఉన్నప్పుడు అవమానించిన వారిని ద్వేషించకుండా తన పనిపై దృష్టి పెట్టాడు రఘురామ్ విజయానికి మన్ను తిన్న మనిషి అనే అవమానమే పెద్ద ప్రేరణగా నిలిచింది
ls6.utf8,6,131,అతని భార్య జానకి మళ్లీ సంతోషంగా ఉంది తన పిల్లలు బడికి వెళ్తున్నారు రఘురామ్ కోల్పోయిన ఆస్తి కంటే తిరిగి సంపాదించిన గౌరవం ఎంతో విలువైనదని గ్రహించాడు అధ్యాయం పగిలిన ఆత్మగౌరవం నిలబడిన మనిషి రఘురామ్ విజయవంతమైన కాంట్రాక్టర్గా ఎదిగాడు అతను పాత రోజుల్లో తనను ఆదుకున్న ధర్మారావుకు కృతజ్ఞతగా ఒక పాఠశాల భవనాన్ని నిర్మించడానికి ముందుకు వచ్చాడు ఆ పాఠశాల భవనం ప్రారంభోత్సవం రోజు రఘురామ్ వేదికపై నిలబడి తన గతాన్ని అప్పారావు అవమానాన్ని పది రూపాయల కోసం పడిన బాధను గుర్తు చేసుకున్నాడు నా జీవితంలో నేను మట్టి తిన్న మనిషిని ఆ మట్టి నాకు ఆత్మగౌరవం యొక్క విలువను నేర్పింది దారిద్రం మన గౌరవాన్ని పగిలిన ఆత్మగౌరవంలా చేస్తుంది కానీ ఆ పగుళ్లను తిరిగి అతికించే శక్తి నిజాయితీకి శ్రమకు మాత్రమే ఉంది మట్టిలో పడినా నేలరాలినా ఆ మట్టిని తిని నిలబడినవాడే నిజమైన మనిషి అని అన్నాడు రఘురామ్ కథ దారిద్రం మనుషులను ఎలా కుంగదీస్తుంది కానీ ఆత్మగౌరవం కోసం చేసే పోరాటం ఎంత గొప్ప విజయానికి దారితీస్తుందో చూపించింది అతను ఆ రోజు అప్పారావు లాంటి వారికి కాదు తన పగిలిన ఆత్మగౌరవానికి మొదటి సత్యం చెప్పి గెలిచాడు
ls7.utf8,1,178,మీరు మొత్తం కథ మొసలి కన్నీరు మసక వెలుగు ను ఒకే టెక్స్ట్ ఫార్మాట్లో కావాలని అడుగుతున్నారు మీకు సహాయం చేయడానికి కథా వచనాన్ని మొత్తం కింద ఇస్తున్నాను నేను మీకు నేరుగా ఫైల్ను సృష్టించి పంపలేను కానీ మీరు దీన్ని సులభంగా కాపీ చేసి మీ కంప్యూటర్లో ఉన్న టెక్స్ట్ ఎడిటర్ ఉదాహరణకు నోట్ప్యాడ్ లేదా గూగుల్ డాక్స్ లో పేస్ట్ చేసి ఆ తరువాత ఫైల్గా సేవ్ చేసుకోవచ్చు మొసలి కన్నీరు మసక వెలుగు మానసికసామాజిక డ్రామా అధ్యాయం చదరంగం వేదిక హేమ హైదరాబాద్లో అత్యంత సంపన్న కుటుంబానికి చెందిన మహిళ ఆమె భర్త రాజేష్ ఒక పెద్ద నిర్మాణ సంస్థకు యజమాని వారిద్దరూ బయటి ప్రపంచానికి ఆదర్శ జంటగా శక్తిమంతమైన పవర్ కపుల్గా కనిపిస్తారు కానీ వారి బంధం లోపల నమ్మకం కంటే వ్యూహం మీద ఆధారపడి ఉంది హేమకు రాజేష్పై ప్రేమ ఉన్నా ఆమె తన అభద్రతా భావాన్ని కప్పిపుచ్చుకోవడానికి ఎప్పుడూ రాజేష్ను అదుపులో ఉంచుకోవాలని చూస్తుంది రాజేష్కు తన సంపద వ్యాపారం పట్ల అహంకారం ఎక్కువ తన భార్య తన కంటే తెలివైనదని తనను ఆట ఆడిస్తుందని భయపడతాడు వారి జీవితం ఒక చదరంగం రాజేష్ తన అధికారం చూపించడానికి డబ్బును పావుగా వాడితే హేమ తన భావోద్వేగాలను కన్నీళ్లను రాణిగా వాడుతుంది అధ్యాయం మొదటి ఎత్తు కార్పొరేట్ భయం రాజేష్ కంపెనీలో ఒక పెద్ద ప్రాజెక్ట్ నష్టాలను చవిచూసింది ఈ విషయం బయటికి తెలిస్తే తన మార్కెట్ విలువ పడిపోతుందని రాజేష్ భయపడ్డాడు ఈ విషయం హేమకు తెలిసింది హేమ తన భర్తను సమర్థించడానికి బదులు ఈ బలహీనతను తనకు అనుకూలంగా వాడుకోవాలని నిర్ణయించుకుంది
ls7.utf8,2,196,ఒక రోజు రాత్రి హేమ రాజేష్ మీలో ఏదో బాధ కనిపిస్తోంది నాతో చెప్పుకోవచ్చు కదా మనం కేవలం భార్యాభర్తలం కాదు జీవితంలో సహచరులం అని ఎంతో ప్రేమగా మాట్లాడింది రాజేష్ కరిగిపోయి ప్రాజెక్ట్ నష్టం గురించి వివరించాడు హేమ వెంటనే అయ్యో ఇంత నష్టం జరిగిందా మీరు చాలా బలహీనులయ్యారు కదా ఈ సమయంలో నేను మీకు అండగా ఉండాలి అందుకే మీరు నన్ను మీ కంపెనీ లీగల్ అడ్వైజరీ బోర్డులో చేర్చుకుంటే నేను బయటి వారికి తెలియకుండా ఈ సమస్యను చక్కబెట్టగలను అని సూచించింది రాజేష్కు కోపం వచ్చినా తన బలహీనత కారణంగా హేమకు ప్రాపకం ఇవ్వక తప్పలేదు హేమ తనను వ్యూహాత్మకంగా కంపెనీలోకి తీసుకురావడానికి తన బలహీనతను వాడుకుందని రాజేష్ అర్థం చేసుకున్నాడు అధ్యాయం నిఘా వ్యవస్థ హేమ కంపెనీలో చేరిన తర్వాత రాజేష్ను అదుపులో పెట్టడానికి ఒక నిఘా వ్యవస్థను ఏర్పరచింది రాజేష్ ఆఫీస్లో ఎవరితో మాట్లాడినా ఏ నిర్ణయం తీసుకున్నా హేమకు వివరాలు చేరేవి రాజేష్ మొబైల్ను ఈమెయిల్స్ను పరోక్షంగా ట్రాక్ చేసేది ఆమె ఉద్దేశం అతను నన్ను మోసం చేయకూడదు నన్ను వదిలిపోకూడదు రాజేష్కు తన భార్య తనను నమ్మడం లేదని తన చుట్టూ ఒక ఉచ్చు బిగుస్తోందని అర్థమైంది అతను హేమకు భయపడి ప్రతి విషయాన్ని దాచడం మొదలుపెట్టాడు ఇది వారిద్దరి మధ్య అపనమ్మకం అనే గోడను మరింత పెంచింది ఈ నిఘా పర్వం కారణంగా రాజేష్ తన ఆవేశాన్ని అణచిపెట్టుకొని ఇంట్లో ఆఫీస్లో హేమ ముందు ఎప్పుడూ నటిస్తూ ఉండేవాడు బయటి ప్రపంచానికి వారిద్దరూ కలిసే ఉన్నారు కానీ లోపల ప్రతి క్షణం ఒకరిని ఒకరు దెబ్బతీయడానికి వ్యూహాలు పన్నుకునేవారు అధ్యాయం మొసలి కన్నీరు ఒక రోజు హేమ ప్రైవేట్ డిటెక్టివ్ ద్వారా రాజేష్ మరొక క్లయింట్ స్త్రీ తో కలిసి లంచ్కి వెళ్లిన ఫోటోను చూసింది
ls7.utf8,3,189,అది కేవలం వృత్తిపరమైన లంచ్ అని తెలిసినా హేమ దానిని మానసిక ఆయుధంగా వాడుకోవాలని నిర్ణయించుకుంది రాజేష్ ఇంటికి రాగానే హేమ కన్నీళ్లతో డ్రామా ప్రారంభించింది మీరు నన్ను ప్రేమించడం లేదు నాకు విలువ ఇవ్వడం లేదు మీరు నన్ను వదిలి వేరే జీవితం చూసుకుంటున్నారు నేను మిమ్మల్ని నమ్మాను కదా అంటూ గట్టిగా ఏడ్చింది రాజేష్ ఆందోళన చెందాడు ఆ ఫోటో గురించి హేమకు ఎలా తెలిసిందో అర్థం కాలేదు ఆ రోజు రాత్రి హేమ కన్నీళ్లకు లొంగి ఆమెను శాంతపరచడానికి నేను నిన్ను ఎప్పటికీ వదిలిపెట్టను ఈ కంపెనీలో నా జీవితంలో నీ స్థానం చాలా ముఖ్యం అని భావోద్వేగంతో ప్రమాణం చేయాల్సి వచ్చింది హేమ కన్నీళ్లు రాజేష్ అపరాధ భావాన్ని ఉపయోగించి అతనిపై అధికారాన్ని పెంచుకోవడానికి వేసిన వ్యూహాత్మక ఎత్తు ఈ సంఘటన తర్వాత రాజేష్ తన అభద్రతా భావాన్ని పక్కన పెట్టి హేమను దెబ్బతీయాలని పగ పెంచుకున్నాడు అధ్యాయం ప్రతి వ్యూహం పావుగా బలం రాజేష్ తన భార్య మొసలి కన్నీళ్లను చూసి తన బలహీనతను వాడుకోవడాన్ని అర్థం చేసుకున్నాడు అతను ఇకపై మౌనంగా ఉండకూడదని ఆమెకు తన శక్తిని చూపించాలని నిర్ణయించుకున్నాడు కానీ ఇది యుద్ధం అందుకే అతను నేరుగా కాకుండా చదరంగంలా వ్యూహాన్ని అమలు చేయాలని అనుకున్నాడు రాజేష్ కంపెనీ ఆర్థిక లావాదేవీల గురించి హేమకు తప్పుడు సమాచారం ఇవ్వడం మొదలుపెట్టాడు ముఖ్యంగా ఒక పెద్ద పెట్టుబడి గురించి హేమకు క్వీన్ స్థాయిలో పూర్తి వివరాలు ఇవ్వకుండా కేవలం పావు స్థాయిలో మాత్రమే పరిమిత సమాచారాన్ని అందించాడు హేమ గర్వంగా ఆ సమాచారం ఆధారంగా కొన్ని ముఖ్యమైన నిర్ణయాలు తీసుకుంది ఈ క్రమంలో రాజేష్ తన చిన్ననాటి స్నేహితుడు ఒక అనుభవజ్ఞుడైన ఆర్థిక సలహాదారు అయిన వివేక్ను రహస్యంగా కలిశాడు
ls7.utf8,4,189,వివేక్తో కలిసి కంపెనీ లావాదేవీలను హేమకు తెలియకుండానే ఒక పారదర్శకమైన కొత్త ఖాతాలోకి మార్చాడు హేమ తనను అదుపులో ఉంచింది అని భావించిన ప్రతిసారీ రాజేష్ ఆమెకు మసక వెలుగును మాత్రమే చూపిస్తూ తన నిజమైన శక్తిని దాచిపెట్టాడు అధ్యాయం బయటి శత్రువు లోపలి భయం రాజేష్ కంపెనీకి వ్యతిరేకంగా ఒక పెద్ద లీగల్ సమస్య తలెత్తింది కంపెనీ బోర్డు మీటింగ్లో హేమ తీసుకున్న తప్పుడు వ్యూహాత్మక నిర్ణయం కారణంగానే ఈ సమస్య వచ్చిందని రాజేష్ నిరూపించాడు హేమకు ఆ క్షణం రాజేష్ తనకు తప్పుడు సమాచారం ఇచ్చాడని తనను కావాలనే బలి పశువును చేశాడని అర్థమైంది బోర్డు ముందు హేమ గౌరవం మసకబారింది ఆమెకు ఆ క్షణంలో తన అహంకారం వ్యూహాలు ఎంత నిస్సహాయమైనవో తెలిసివచ్చాయి కంపెనీలో తన అధికారాన్ని కోల్పోయింది ఇంట్లో ఆమె తిరిగి తన కన్నీళ్లను ఆయుధంగా వాడాలని ప్రయత్నించింది మీరు నన్ను కావాలనే మోసం చేశారు మీరు నా పట్ల ప్రేమ ఉన్నది అని చెప్పి నాకు ద్రోహం చేశారు అని హేమ ఏడ్చింది రాజేష్ ఈసారి శాంతంగా కానీ సూటిగా సమాధానమిచ్చాడు నేను మోసం చేయలేదు హేమా నేను నా అస్తిత్వాన్ని నా వ్యాపారాన్ని కాపాడుకోవడానికి ప్రతి వ్యూహం వేశాను నువ్వు నన్ను నమ్మితే నా పట్ల నిఘా ఉంచేదానివి కాదు మన బంధంలో ముందుగా నన్ను పావులా చేసి నాకు అపనమ్మకాన్ని బోధించింది నువ్వే ఇది కేవలం చదరంగం గెలవడానికి వేసిన ఎత్తు అధ్యాయం కూలిపోయిన కవచం రాజేష్ మాటలు హేమలోని అహంకారాన్ని నటనను పూర్తిగా కూల్చివేశాయి ఆమె తనలోని భయాన్ని అంగీకరించింది నేను నమ్మలేదు ఎందుకంటే నాకు భయం నా కుటుంబం అంతా ధనంతోనే నాకు విలువ ఇచ్చింది మీరు కూడా నన్ను వదిలేస్తే నా అస్తిత్వం ఏమవుతుంది
ls7.utf8,5,191,నేను బలహీనతను చూపించలేను కాబట్టే కన్నీళ్లను వ్యూహాలను నా కవచంగా చేసుకున్నాను అని తన అభద్రతా భావాన్ని ఒప్పుకుంది రాజేష్ మొదటిసారిగా హేమ నిజమైన బలహీనతను చూశాడు ఆ క్షణంలో అతనికి అర్థమైంది తను ఎంత శక్తిమంతుడైనా తన భార్య కూడా తనంతే బలహీనమైన మనిషి అని అతను కూడా పశ్చాత్తాపపడ్డాడు తను కూడా ఆమెను నమ్మలేదు అందుకే ఆమెను బలి పశువు చేసి తన అహంకారాన్ని నిరూపించుకున్నాడు అధ్యాయం చదరంగం పునఃపరిశీలన వారుద్దరూ తమ బంధాన్ని ఒక చదరంగంగా మార్చినందుకు పశ్చాత్తాపపడ్డారు వారు ఒకరినొకరు కౌన్సిలింగ్ కోసం వెళ్ళాలని నిర్ణయించుకున్నారు కౌన్సిలింగ్లో వారిద్దరిలో ఉన్న అహంకారం అధికారాన్ని నిరూపించుకోవాలనే తపన ఎలా వారి ప్రేమను దెబ్బ తీసిందో చర్చించారు చదరంగంలో పావులు కూడా రాణికి సమానంగా ముఖ్యమే విజయం కోసం కాదు బంధం కోసం పోరాడితే మనం ఇద్దరం గెలుస్తాం అని కౌన్సిలర్ వారికి వివరించారు రాజేష్ తన అహంకారాన్ని తగ్గించుకోవాలని హేమ తన భయాన్ని అనుమానాన్ని విడిచిపెట్టాలని నిర్ణయించుకున్నారు ఈసారి వారి బంధం నిజాయితీపై ఆధారపడాలి వ్యూహంపై కాదు అధ్యాయం మసక వెలుగు నుండి హేమ కంపెనీ బోర్డు నుంచి రాజీనామా చేసింది ఆమె కోల్పోయిన అధికారం కోసం బాధపడలేదు కానీ రాజేష్ మళ్లీ తనను నమ్మడం కోసం ఆరాటపడింది రాజేష్ కూడా తన వ్యాపార నిర్ణయాలలో హేమను అంగీకరించి ఆమె అభిప్రాయాలను గౌరవించడం మొదలుపెట్టాడు ఒక రోజు రాజేష్ హేమతో నిజం చెప్పాడు హేమా నేను నిన్ను కంపెనీలో బలి పశువును చేసినందుకు నన్ను క్షమించు నా అహంకారం నువ్వు నాకంటే గొప్పదానివి అవుతావనే భయం నన్ను అలా చేసింది నేను నా అభద్రతను వదులుకున్నాను హేమ నవ్వి మీరు నన్ను పావు అనుకున్నా నేను ఆ పావు ద్వారానే నా రాణి స్థానాన్ని తిరిగి పొందగలను
ls7.utf8,6,108,కానీ ఇప్పుడు నాకు ఆ స్థానం అవసరం లేదు నా స్థానం మీ హృదయంలో మాత్రమే అని చెప్పింది వారి చదరంగం ముగిసింది మసక వెలుగులో సాగిన వారి బంధం ఇప్పుడు స్పష్టమైన కాంతిలోకి వచ్చింది అధ్యాయం మొదటి విజయం ప్రేమ ఒక సంవత్సరం తర్వాత హేమ మరియు రాజేష్ ఇద్దరూ కలిసి నిరాడంబరంగా వారి వివాహ వార్షికోత్సవాన్ని జరుపుకున్నారు రాజేష్ హేమ చేతిని పట్టుకుని మనం పోరాడాము హేమా కానీ మనం గెలిచింది ఒకరిపై ఒకరం కాదు మన అహంకారంపై నిజమైన చదరంగం జీవితమే అక్కడ వ్యూహాలు కాదు నిజాయితీ మాత్రమే గెలుస్తుంది మన బంధం పగిలిన అద్దంలా ఉంది కానీ దాన్ని ప్రేమతో అతికించాం అదే మన మొదటి విజయం అన్నాడు హేమ తన కన్నీళ్లను తుడుచుకుంది కానీ అవి మొసలి కన్నీళ్లు కావు అవి నిజమైన ప్రేమకు చిహ్నం వారిద్దరూ తమ సంపద అధికారం కంటే పరస్పర నమ్మకం మరియు నిజాయితీ మాత్రమే జీవితాన్ని శాశ్వతంగా నిలబెట్టగలవని గ్రహించారు
ls8.utf8,1,182,మీరు మొత్తం కథ నేను ఉన్నాను ఆ ఖాళీతనం ను ఒకే టెక్స్ట్ ఫార్మాట్లో కావాలని అడుగుతున్నారు మీకు సహాయం చేయడానికి కథా వచనాన్ని మొత్తం కింద ఇస్తున్నాను నేను మీకు నేరుగా ఫైల్ను సృష్టించి పంపలేను కానీ మీరు దీన్ని సులభంగా కాపీ చేసి మీ కంప్యూటర్లో ఉన్న టెక్స్ట్ ఎడిటర్ ఉదాహరణకు నోట్ప్యాడ్ లేదా గూగుల్ డాక్స్ లో పేస్ట్ చేసి ఆ తరువాత ఫైల్గా సేవ్ చేసుకోవచ్చు నేను ఉన్నాను ఆ ఖాళీతనం తాత్వికమానసిక నవల అధ్యాయం పరిచయం విజయం యొక్క ఉచ్చు సిద్ధార్థ్ ఒక పెద్ద గ్లోబల్ టెక్ కంపెనీకి సీఈఓ అతని జీవితం బయటి ప్రపంచానికి పరిపూర్ణతకు నిదర్శనం విలాసవంతమైన ఇల్లు పవర్ఫుల్ కెరీర్ అందమైన భార్య అనురాధ మరియు ఇద్దరు తెలివైన పిల్లలు తన లక్ష్యాలన్నీ సాధించినట్లు అతను గర్వంగా భావించేవాడు కానీ గత కొన్ని నెలలుగా సిద్ధార్థ్కు అంతుచిక్కని శూన్యత అనుభవం అవుతోంది ప్రతి విజయం తర్వాత క్షణికానందం తర్వాత ఒక లోతైన ఖాళీతనం అతన్ని చుట్టుముడుతోంది ఒక రాత్రి అతను నిద్ర లేచి తన గదిలోని విలువైన వస్తువులను అవార్డులను చూశాడు అవి కేవలం వస్తువులు బిరుదులు మాత్రమేనని వాటికి తన మనశ్శాంతిని ఇచ్చే శక్తి లేదని గ్రహించాడు అతని విజయమంతా ఒక మిధ్య లో చిక్కుకుందని ఈ భౌతిక అలంకారం తన ఆత్మకు ఏమాత్రం ఉపశమనం ఇవ్వలేదని అర్థమైంది అధ్యాయం అదృశ్యమైన ఆనందం సిద్ధార్థ్ తన సన్నిహిత స్నేహితుడు తత్వవేత్త అయిన విశ్వనాథ్ను కలిశాడు తనలోని ఈ ఖాళీతనం గురించి చెప్పాడు విశ్వనాథ్ నా కంపెనీ వందల కోట్లు సంపాదిస్తోంది నా కుటుంబం సంతోషంగా ఉంది కానీ నేను లోపల బయటి మనిషిని లా ఫీలవుతున్నాను
ls8.utf8,2,184,ఈ విజయాలు నావి కావా ఈ సంతోషం అబద్ధమా అని అడిగాడు విశ్వనాథ్ శాంతంగా నవ్వి సిద్ధార్థ్ నీవు కట్టిన జీవితమంతా ఇసుక కోట నీవు బయటి ప్రపంచంలో కోల్పోయిన సంతోషాన్ని డబ్బుతో హోదాతో కొనుగోలు చేయాలని ప్రయత్నించావు కానీ నిజమైన ఆనందం లోపల ఉంది బయట నువ్వు వెతుకుతున్న ఆనందమంతా మనిషి మిధ్య నువ్వు చేయాల్సింది ఆ మిధ్యను విడిచిపెట్టి సత్యాన్ని వెతకడం ఈ సంభాషణ సిద్ధార్థ్లో తీవ్రమైన మానసిక సంఘర్షణకు దారితీసింది అతను తన ఆదర్శాన్ని భౌతిక విజయాన్ని ప్రశ్నించడం మొదలుపెట్టాడు అధ్యాయం వైవాహిక బంధం ఒక కాగితపు పడవ సిద్ధార్థ్ తన భార్య అనురాధతో తన అంతర్గత బాధ గురించి మాట్లాడాలని ప్రయత్నించాడు కానీ అనురాధ తన భర్త విచిత్రంగా ప్రవర్తిస్తున్నాడని పిచ్చిగా మాట్లాడుతున్నాడని భావించింది అనురాధ సిద్ధార్థ్ మీకు ఏమైంది మీరు రిటైర్మెంట్ గురించి ఆత్మ గురించి మాట్లాడుతున్నారు మనకున్న ఈ గొప్ప జీవితాన్ని ఆస్వాదించండి ఈ ధనంతో హోదాతో ఏం చేయాలనుకున్నారో అది చేయండి అనురాధ దృష్టిలో భర్త విజయం అంటే భౌతిక భద్రత మాత్రమే సిద్ధార్థ్ తన భార్యతో భావోద్వేగంగా కనెక్ట్ కాలేకపోయాడు ఆ సమయంలో అతనికి వారి వివాహం కేవలం సామాజిక ఒప్పందం ఒక కాగితపు పడవ లా అనిపించింది ఇద్దరూ వేర్వేరు లక్ష్యాలు వేర్వేరు సత్యాల కోసం జీవిస్తున్నారని గ్రహించాడు అనురాధకు భయమేసింది సిద్ధార్థ్ తన ఉద్యోగాన్ని డబ్బును వదిలితే తమ భద్రతకు ఏం అవుతుందో అని ఆమె భర్త మనశ్శాంతి కంటే తన భౌతిక జీవిత భద్రతకే ఎక్కువ విలువనిచ్చింది అధ్యాయం పారిపోవాలనే ఆశ విశ్వనాథ్ సలహాతో సిద్ధార్థ్ తన సీఈఓ పదవికి రాజీనామా చేయాలని నిర్ణయించుకున్నాడు ఈ నిర్ణయం కంపెనీ బోర్డులో ఇంట్లో పెద్ద అల్లకల్లోలం సృష్టించింది
ls8.utf8,3,184,తన అస్తిత్వం తన విజయాలు తన సంబంధాలన్నీ ఆ క్షణంలో నిస్సారంగా పడిపోయాయి అనురాధ అరిచింది మీరు మా జీవితాన్ని నాశనం చేస్తున్నారు మీరు డబ్బు హోదాలన్నీ వదిలి ఎక్కడికో పోవాలనుకుంటే దయచేసి వెళ్ళండి కానీ మమ్మల్ని ఈ అమాయకత్వంలోకి లాగకండి ఆ క్షణంలో సిద్ధార్థ్కు అర్థమైంది తన భార్య పిల్లలు కంపెనీ ఇవన్నీ తాను కల్పించుకున్న మిధ్యలోని పాత్రలు మాత్రమే వారి ప్రేమ ఆందోళన తనపై కాదు తన డబ్బుపై హోదాపై మాత్రమేనని గ్రహించాడు ఆ రోజు రాత్రి సిద్ధార్థ్ తన జేబులో కొన్ని వందల రూపాయలు ఒక డైరీ తీసుకుని ఎవరికీ చెప్పకుండా ఆ విలాసవంతమైన జీవితాన్ని వదిలి సత్యాన్వేషణ కోసం బయలుదేరాడు అధ్యాయం అనామక ప్రయాణం సిద్ధార్థ్ ఒక చిన్న రైలులో ప్రయాణిస్తున్నాడు అతని జేబులో ఉన్న డబ్బు అతి తక్కువ తన లగ్జరీ కార్లు ప్రైవేట్ జెట్లు ఉన్న రోజులు ఒక మిధ్యగా అనిపించాయి అతను ఇప్పుడు అనామకుడిగా సాధారణ జనంలో ఒకడిగా ఉన్నాడు రైలు ప్రయాణంలో అతను తన పక్కన కూర్చున్న వృద్ధురాలితో మాట్లాడాడు ఆవిడ తన జీవితంలో ఎటువంటి సంపద లేకపోయినా తన మనవళ్ళతో కలిసి ఉన్నందుకు సంతోషంగా ఉంది ఆనందం అంటే పట్టుకోవడం కాదు నాయనా పంచుకోవడం అని ఆ వృద్ధురాలు అంది సిద్ధార్థ్ తన సంతోషాన్ని ఎప్పుడూ ఇతరులతో పంచుకోలేదని కేవలం అమర్చుకోవడానికి ప్రయత్నించానని గ్రహించాడు ఈ ప్రయాణం అతనికి తన భౌతిక అహంకారాన్ని విడిచిపెట్టడానికి మొదటి పాఠంగా మారింది అధ్యాయం సత్యం వెనుక సత్యం సిద్ధార్థ్ దక్షిణ భారతదేశంలోని ఒక చిన్న పర్వత ప్రాంతంలో ఉన్న ఆశ్రమం చేరుకున్నాడు అక్కడ అతను నిశ్శబ్దంగా అనామకుడిగా జీవించడం మొదలుపెట్టాడు ఆశ్రమంలోని సాధారణ జీవితం అతనికి మొదట్లో చాలా కష్టంగా అనిపించింది
